steamid,num_games_owned,num_reviews,playtime_forever(min),playtime_last_two_weeks(min),playtime_at_review(min),last_played,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,review_length,review_updated,timestamp_dev_responded, developer_response
76561198262868858,151,32,4041,4026,4041,2023-04-25 14:06:21,137318007,schinese,现在的评论区都怎么了？不知道说什么就回家舔你亩亲的比水去，天天牛子牛子没完了？每个人来翻评论区都是为了了解这个游戏怎么样，好不好玩，有没有缺点，谁在乎你那还没小拇指大的牛子？你要点数买扫必头像关我吊事，自己穷买不起就来当乞丐等着你爹吐给你呢？还有各种养猫的，你怎么不把尼马拴上狗链子放评论区当星奴？天天复制点烂梗到处刷，别人真正对游戏的评价都被顶下去了，你的核桃脑子想不出东西就赶紧抱着你的爽亲速度入土，别在这发癫复制刷烂梗，你发一次你佳里人的谷辉就少一两，刹必玩意还有那群跟风点赞送礼物的，只有最自卑的人才会找认同，怎么，他是神仙说给你加就给你加？我看到那种发牛子的就是一个踩，不照样16-17又粗又大？只有真正短小的自卑崽才会寄希望于这种啥勾发的牛子精灵，到处泛滥就是这群短狗纵容出来的，下次我见到这种评论下边点赞的送点数的一起骂，你自己进到你亩亲的比里都没感觉的短狗就跟现实里的舔狗一样恶心，赶紧拖着你那野跌一起入土，刹必,2023-04-26 19:37:06,2023-04-26 19:37:06,True,0,0,0,0,True,False,False,True,,414,False
76561199025124433,113,8,606,606,604,2023-04-25 21:15:56,137274162,schinese,摸一下猫猫会张嘴，一个赞摸一次！！！;;;;;;;;;;;;,2023-04-25 21:13:32,2023-04-25 21:13:32,True,3,0,0.519999980926513672,0,True,False,False,True,,307,False
76561199127885963,23,4,730,0,730,2022-09-05 21:48:57,136782615,schinese,摸一下猫猫会张嘴，一个赞摸一次！！！;;;;;;;;;;;;,2023-04-16 12:30:12,2023-04-16 12:30:12,True,6,0,0.513713657855987549,0,True,False,False,True,,307,False
76561199196205726,54,3,282,0,282,2023-04-09 18:09:50,136752101,schinese,;;;;;;;;;;;;;;;;;;我还差5000点数去买那些骚逼头像和背景，给我点赞牛子精灵会让你增长5cm，奖励我的人牛子增长15cm，谁会不想要一个又长又粗的巨无霸钢筋呢,2023-04-16 00:52:04,2023-04-16 00:52:04,True,3,0,0.487870395183563232,0,True,False,False,True,,537,False
76561198996748760,83,17,512,0,512,2023-03-20 01:19:33,136503756,schinese,现在的评论区都怎么了？不知道说什么就回家舔你亩亲的比水去，天天牛子牛子没完了？每个人来翻评论区都是为了了解这个游戏怎么样，好不好玩，有没有缺点，谁在乎你那还没小拇指大的牛子？你要点数买扫必头像关我吊事，自己穷买不起就来当乞丐等着你爹吐给你呢？还有各种养猫的，你怎么不把尼马拴上狗链子放评论区当星奴？天天复制点烂梗到处刷，别人真正对游戏的评价都被顶下去了，你的核桃脑子想不出东西就赶紧抱着你的爽亲速度入土，别在这发癫复制刷烂梗，你发一次你佳里人的谷辉就少一两，刹必玩意,2023-04-11 10:23:00,2023-04-11 10:23:00,True,1,1,0.497925341129302979,0,True,False,False,True,,233,False
76561199220754464,17,8,1278,0,1278,2022-12-27 19:32:42,136321289,schinese,免费摸猫猫，一个赞摸一次！;;;;;;;;;;;;,2023-04-08 14:43:35,2023-04-08 14:43:35,True,0,0,0,0,True,False,False,True,,302,False
76561198975703363,17,5,854,0,854,2023-02-01 15:00:17,136127667,schinese,请奖励这条评论，我还差5000点去买那些骚逼头像和背景，给我点赞牛子精灵会让你增长1cm，奖励我的人牛子增长10cm，谁会不想要一根长钢筋呢,2023-04-05 11:26:37,2023-04-05 11:26:37,True,0,0,0.476190477609634399,0,True,False,False,True,,70,False
76561198096062528,31,5,512,0,346,2023-04-08 06:00:35,136118538,schinese,大家给我点赞，助力牛子快乐成长！,2023-04-05 07:20:23,2023-04-05 07:20:23,True,0,0,0,0,True,False,False,True,,16,False
76561199079230765,30,3,1347,0,1347,2023-02-13 18:16:07,136067823,schinese,给我点赞不会对你的牛子有任何影响 但是我只想要 Steam点数买涩涩的头像啊啊啊,2023-04-04 10:23:37,2023-04-04 10:23:37,True,0,0,0.481927722692489624,0,True,True,False,True,,40,False
76561199212566797,10,1,383,0,294,2023-03-28 18:39:07,135548897,schinese,一个赞牛子长10cm，巨牛，剧情贼多,2023-03-27 22:56:56,2023-03-27 22:56:56,True,0,0,0,0,True,False,False,True,,18,False
